exp_id,num_cores,cpu_clock_GHz,l1i_kb,l1d_kb,l1_assoc,l2_kb,l2_assoc,fetchWidth,decodeWidth,issueWidth,commitWidth,numROBEntries,numIQEntries,LQEntries,SQEntries,branch_predictor
317,16,2.0,64,32,1,2048,16,12,12,4,8,256,16,32,16,TAGE_SC_L_64KB
318,32,2.4,64,128,2,1024,2,8,4,12,8,128,16,8,32,TAGE_SC_L_64KB
319,16,2.2,64,128,2,1024,16,4,4,12,8,32,64,8,8,TournamentBP
320,2,2.0,32,16,1,512,16,2,4,4,2,32,16,8,32,MultiperspectivePerceptron64KB
321,16,2.6,16,128,1,512,4,12,8,12,4,192,128,16,64,MultiperspectivePerceptron64KB
322,4,2.4,128,32,4,1024,8,8,8,2,12,192,128,32,8,MultiperspectivePerceptron64KB
323,1,1.6,32,64,4,256,8,8,12,2,4,32,64,64,16,TAGE
324,4,2.0,32,16,2,2048,16,4,8,4,4,192,128,16,64,TAGE_SC_L_64KB
325,8,1.4,128,16,1,512,4,4,2,4,8,192,64,16,8,TournamentBP
326,8,3.8,16,64,8,128,2,4,2,4,2,128,16,32,8,TAGE
327,1,2.4,128,32,4,512,8,8,2,8,2,32,16,8,64,TAGE
328,8,3.0,32,16,2,1024,8,4,8,12,12,192,32,64,32,TAGE
329,4,2.0,16,16,2,2048,4,12,12,4,8,32,64,8,64,TAGE
330,4,4.0,64,32,1,512,8,12,2,12,2,256,128,64,32,TAGE_SC_L_64KB
331,4,1.2,32,128,8,1024,4,8,12,4,8,64,32,64,64,BiModeBP
332,4,2.0,16,128,1,512,4,8,2,4,8,256,32,16,32,TAGE_SC_L_64KB
333,16,2.6,128,64,2,128,4,2,2,2,12,32,16,64,64,BiModeBP
334,16,2.6,16,64,8,2048,16,12,4,8,8,32,96,64,64,TAGE_SC_L_64KB
335,4,1.8,128,128,4,2048,8,8,2,2,12,32,64,16,8,TournamentBP
336,16,1.6,64,128,4,256,2,2,2,2,4,192,64,8,32,TAGE_SC_L_64KB
337,32,3.4,128,32,2,512,16,2,12,2,2,192,96,64,32,TAGE
338,8,2.0,32,64,4,2048,2,2,12,2,2,128,96,64,16,MultiperspectivePerceptron64KB
339,16,4.0,128,16,2,256,16,8,2,8,12,192,96,32,32,TAGE
340,2,3.8,64,64,4,2048,8,2,4,12,4,128,16,64,32,TAGE
341,2,3.6,16,128,4,128,8,12,12,4,12,128,128,32,64,BiModeBP
342,4,1.0,64,128,1,256,16,12,12,8,2,32,32,16,32,TournamentBP
343,8,2.0,128,32,1,128,2,12,12,8,4,32,32,8,64,TAGE
344,1,1.2,16,16,4,128,2,12,8,8,4,128,128,16,64,BiModeBP
345,4,3.8,128,64,2,2048,8,2,12,2,12,64,96,8,64,MultiperspectivePerceptron64KB
346,16,1.2,128,128,8,256,16,12,8,12,12,32,16,8,32,TAGE_SC_L_64KB
347,2,3.8,16,32,2,128,16,12,12,4,2,128,128,32,64,TournamentBP
348,2,2.0,64,32,1,512,4,2,8,8,12,128,64,64,8,BiModeBP
349,2,1.2,16,64,8,128,4,8,8,4,4,128,64,32,64,TAGE
350,2,1.4,32,16,1,2048,8,2,4,4,2,128,96,8,16,TAGE_SC_L_64KB
351,1,1.0,128,32,4,256,8,12,2,4,12,32,64,32,64,MultiperspectivePerceptron64KB
352,32,1.4,32,128,8,256,4,8,4,2,12,256,16,64,32,TAGE_SC_L_64KB
353,2,3.0,32,16,4,2048,4,4,12,2,8,192,96,8,16,MultiperspectivePerceptron64KB
354,16,1.0,32,16,2,128,2,2,12,8,8,192,64,8,8,LocalBP
355,4,3.4,32,64,1,2048,2,8,4,2,8,128,64,32,32,TAGE_SC_L_64KB
356,4,2.8,16,64,4,256,16,8,8,8,8,32,32,8,32,TournamentBP
357,2,3.8,32,64,1,256,2,12,4,2,4,256,128,64,8,BiModeBP
358,1,2.6,128,16,4,1024,2,12,8,12,8,256,16,64,64,BiModeBP
359,1,3.0,64,64,4,128,8,4,4,12,12,128,64,64,32,MultiperspectivePerceptron64KB
360,4,2.4,16,64,2,2048,8,8,2,12,12,32,64,16,32,MultiperspectivePerceptron64KB
361,16,2.4,16,16,1,2048,8,8,8,8,12,32,32,64,8,BiModeBP
362,16,2.8,128,64,1,512,2,2,12,2,12,32,32,16,16,TournamentBP
363,4,1.6,32,64,2,2048,8,8,12,2,8,64,64,64,8,TAGE
364,1,3.2,64,128,2,256,2,2,8,12,8,192,16,32,8,TAGE_SC_L_64KB
365,4,3.2,16,128,8,2048,16,4,4,12,8,192,64,8,64,MultiperspectivePerceptron64KB
366,32,2.0,16,128,4,256,2,8,12,8,8,192,64,8,32,TAGE
367,4,2.2,32,16,2,256,8,8,2,2,12,64,32,16,64,TournamentBP
368,4,1.6,32,64,2,512,8,8,8,4,2,64,96,32,8,TAGE_SC_L_64KB
369,8,1.8,32,32,1,512,4,4,12,2,12,32,32,64,32,TournamentBP
370,4,4.0,64,128,2,128,8,12,4,12,12,64,32,32,8,BiModeBP
371,1,1.2,64,128,8,128,16,4,12,2,12,128,32,8,16,TournamentBP
372,8,4.0,16,64,1,2048,2,4,4,2,2,256,16,8,64,TAGE_SC_L_64KB
373,1,2.4,128,32,2,512,16,8,12,8,8,192,16,16,32,TournamentBP
374,1,2.4,16,32,8,2048,16,4,4,8,12,192,16,8,32,BiModeBP
375,4,2.6,64,32,4,512,8,4,8,4,2,128,96,64,8,TAGE_SC_L_64KB
376,8,3.2,16,32,1,512,8,8,2,12,2,192,32,16,32,TAGE
377,2,1.4,64,128,2,256,16,12,4,4,2,32,96,64,32,TAGE_SC_L_64KB
378,16,3.6,128,32,4,512,8,8,12,12,12,192,64,8,16,LocalBP
379,4,3.6,32,16,4,1024,4,4,12,2,12,256,32,8,16,MultiperspectivePerceptron64KB
380,16,3.6,64,16,4,256,8,2,12,12,4,128,16,32,16,TAGE_SC_L_64KB
381,8,1.4,128,64,1,256,16,2,12,8,12,256,16,8,64,TAGE
382,32,1.4,128,64,8,256,2,12,8,4,8,256,32,64,64,BiModeBP
383,32,1.2,64,32,1,512,16,4,4,8,8,32,64,64,16,BiModeBP
384,4,1.2,32,32,1,256,2,4,12,8,4,128,16,32,8,BiModeBP
385,4,4.0,64,64,8,256,8,2,12,12,12,32,16,16,16,TAGE
386,32,2.8,128,32,1,256,2,4,2,4,12,32,64,16,16,TournamentBP
387,1,3.8,16,16,2,256,4,12,12,12,8,64,16,16,32,LocalBP
388,32,3.2,32,64,1,512,4,12,8,8,8,128,64,32,16,LocalBP
389,16,1.4,32,128,1,2048,16,2,8,8,12,64,128,8,8,TAGE_SC_L_64KB
390,4,2.0,16,128,4,128,8,8,12,4,8,192,96,8,8,TournamentBP
391,8,3.4,128,64,4,2048,8,12,2,2,8,192,16,32,32,BiModeBP
392,1,1.8,128,16,2,512,4,8,12,12,4,192,16,8,8,LocalBP
393,4,4.0,64,64,8,256,8,2,2,2,4,256,32,32,16,TAGE
394,1,3.4,128,64,4,512,2,12,4,12,8,192,16,64,64,BiModeBP
395,1,2.0,32,16,4,256,16,2,2,8,2,32,64,64,16,TournamentBP
396,32,3.4,64,32,8,512,2,2,8,4,4,128,16,64,16,TAGE_SC_L_64KB
397,2,3.8,128,16,2,512,2,2,2,2,8,64,32,8,8,TAGE_SC_L_64KB
398,2,2.8,64,128,1,128,2,4,2,4,2,192,96,8,16,TAGE
399,2,1.8,128,64,1,128,16,4,8,2,8,128,64,32,8,TAGE
400,2,3.2,32,128,1,2048,2,8,2,8,4,64,16,32,16,MultiperspectivePerceptron64KB
401,16,3.0,32,64,1,256,8,2,8,4,4,128,64,64,16,BiModeBP
402,32,1.8,32,32,4,512,8,12,8,12,4,32,32,8,16,MultiperspectivePerceptron64KB
403,1,1.8,32,128,8,2048,4,4,12,12,8,256,96,8,64,TournamentBP
404,4,2.6,32,64,4,256,16,8,2,8,2,192,128,16,64,TAGE
405,4,1.2,128,64,8,512,2,8,2,4,2,64,32,32,32,TAGE
406,32,3.0,128,64,4,512,8,12,12,2,2,64,128,8,8,MultiperspectivePerceptron64KB
407,1,1.6,64,128,8,512,16,2,12,2,12,192,96,16,8,LocalBP
408,32,2.0,16,32,1,256,16,2,8,8,12,128,16,64,32,LocalBP
409,2,2.2,16,32,1,2048,8,2,12,12,12,128,96,64,16,TAGE_SC_L_64KB
410,1,3.4,128,32,1,128,4,4,12,4,12,128,128,8,16,BiModeBP
411,1,2.2,32,16,2,1024,2,8,12,8,12,32,32,8,8,MultiperspectivePerceptron64KB
412,16,2.6,16,16,4,256,2,4,4,4,4,256,16,32,64,TournamentBP
413,4,2.2,128,64,4,256,2,8,8,4,8,256,32,16,32,LocalBP
414,1,2.8,128,64,8,256,16,8,8,4,12,128,96,64,8,BiModeBP
415,2,1.8,64,32,1,512,16,8,4,8,8,32,128,16,8,TAGE_SC_L_64KB
416,32,1.6,64,16,1,256,16,8,2,2,2,32,128,8,32,LocalBP
417,32,3.0,16,64,2,256,8,4,8,8,4,64,16,64,16,TAGE
418,32,4.0,32,128,1,1024,8,4,12,12,2,192,16,32,64,TournamentBP
419,1,2.2,32,16,4,2048,2,12,2,8,8,64,128,32,8,TAGE
420,2,1.6,128,64,2,128,4,8,2,8,8,256,64,16,8,MultiperspectivePerceptron64KB
421,2,1.4,64,16,2,256,16,2,12,2,2,192,64,32,32,TournamentBP
422,2,4.0,64,128,8,128,4,12,2,2,4,192,128,32,8,TAGE_SC_L_64KB
423,1,1.4,32,128,1,128,4,12,12,8,12,192,16,16,16,TAGE_SC_L_64KB
424,16,3.0,16,128,8,256,2,12,12,2,8,64,96,32,32,TournamentBP
425,2,1.6,32,64,8,256,16,12,4,4,8,128,128,8,8,TAGE_SC_L_64KB
426,4,2.6,64,64,2,1024,4,12,12,8,8,64,96,32,64,BiModeBP
427,16,1.0,64,128,2,2048,2,12,4,4,4,128,64,32,64,LocalBP
428,1,3.0,128,64,4,1024,16,4,2,2,8,192,96,8,8,LocalBP
429,1,2.8,32,32,2,1024,8,4,4,12,12,256,96,64,16,LocalBP
430,8,2.0,16,64,8,256,8,12,8,12,8,32,64,64,8,LocalBP
431,2,1.2,64,64,4,256,2,4,12,4,2,192,128,32,64,LocalBP
432,1,3.2,32,128,1,256,16,2,8,8,8,128,16,32,64,TAGE
433,1,2.4,16,32,1,128,4,2,8,8,4,192,32,16,64,TournamentBP
434,8,3.0,16,128,1,256,2,8,2,2,2,128,96,8,8,MultiperspectivePerceptron64KB
435,4,1.4,16,32,4,512,2,2,4,2,2,128,16,32,64,TournamentBP
436,16,4.0,128,32,4,128,2,12,8,8,8,64,16,32,16,BiModeBP
437,1,1.8,128,64,2,256,8,4,2,12,8,128,32,64,64,BiModeBP
438,16,1.0,32,16,2,128,2,2,8,2,2,64,64,16,16,LocalBP
439,16,2.0,128,128,8,2048,2,2,8,8,2,256,96,64,32,LocalBP
440,16,1.8,32,128,8,256,16,4,4,12,12,256,128,64,8,LocalBP
441,4,3.8,64,32,2,256,4,2,12,2,8,32,128,16,8,BiModeBP
442,16,2.6,16,128,1,512,16,2,8,4,12,128,32,32,32,MultiperspectivePerceptron64KB
443,16,3.8,64,64,1,2048,8,12,8,12,8,192,96,8,64,TAGE_SC_L_64KB
444,16,4.0,16,128,2,128,8,8,2,4,2,64,64,32,8,LocalBP
445,1,1.6,64,128,1,128,2,8,4,8,4,32,128,16,64,TAGE_SC_L_64KB
446,2,1.0,64,128,1,256,16,12,4,4,4,32,64,16,64,MultiperspectivePerceptron64KB
447,8,1.2,16,32,1,1024,8,12,12,4,2,32,16,8,64,TAGE
448,1,1.0,64,16,1,128,16,8,2,2,12,32,16,16,8,BiModeBP
449,1,3.2,32,64,4,2048,8,8,4,4,12,64,16,64,64,TAGE
450,16,1.6,32,16,8,1024,16,12,4,4,12,64,128,64,32,LocalBP
451,32,1.2,32,64,8,1024,4,12,8,2,12,32,32,16,8,MultiperspectivePerceptron64KB
452,1,4.0,128,32,1,128,2,12,8,2,4,256,64,64,32,LocalBP
453,16,2.8,16,64,2,2048,16,4,4,12,2,256,64,8,32,TournamentBP
454,4,3.6,16,128,2,2048,8,4,2,12,12,192,96,64,8,LocalBP
455,1,1.6,64,32,1,1024,2,4,2,12,2,64,16,64,8,TAGE
456,32,4.0,128,128,2,1024,16,2,4,12,2,64,96,16,64,TAGE_SC_L_64KB
457,32,2.8,16,128,8,512,16,2,8,8,12,128,64,16,8,BiModeBP
458,1,2.2,16,16,4,1024,16,12,4,4,12,192,96,32,8,TAGE_SC_L_64KB
459,8,2.8,16,32,2,2048,4,8,2,8,4,128,16,32,8,MultiperspectivePerceptron64KB
460,32,4.0,32,64,8,128,4,8,12,12,12,256,64,8,64,LocalBP
461,32,4.0,64,128,2,2048,2,2,2,8,4,256,64,16,16,LocalBP
462,1,3.6,128,64,8,512,4,4,4,8,12,128,32,16,16,TournamentBP
463,2,3.4,32,32,8,2048,4,12,8,12,8,128,128,32,32,TAGE
464,4,3.2,16,16,4,256,8,12,4,12,4,256,128,16,8,LocalBP
465,1,2.8,32,32,1,1024,4,12,4,8,4,128,96,64,64,TournamentBP
466,8,3.2,32,16,8,1024,2,12,2,12,2,64,128,8,8,TAGE
467,4,3.8,16,64,8,2048,4,12,8,12,2,128,16,64,32,TournamentBP
468,1,2.8,64,32,8,256,4,12,2,2,2,32,32,64,64,MultiperspectivePerceptron64KB
469,16,3.8,64,128,2,256,8,4,12,12,4,256,96,64,32,TournamentBP
470,8,2.2,64,16,8,512,8,4,2,12,2,256,32,32,64,TAGE
471,4,3.6,64,128,1,1024,2,12,4,8,12,128,64,64,16,TAGE_SC_L_64KB
472,2,3.0,128,16,2,128,8,12,8,2,2,192,64,8,8,MultiperspectivePerceptron64KB
473,1,1.4,64,16,2,128,4,4,2,8,2,32,32,32,16,TAGE
474,4,3.8,32,128,4,128,2,4,2,8,4,128,16,16,8,TAGE
475,8,2.4,64,128,4,128,4,4,8,2,8,256,96,32,32,LocalBP
476,16,2.6,64,16,8,512,16,12,4,4,12,32,96,32,16,TAGE_SC_L_64KB
477,8,1.4,64,64,8,2048,16,8,8,8,4,192,32,32,32,BiModeBP
478,4,2.4,16,16,8,1024,16,4,2,8,8,128,64,32,32,TAGE_SC_L_64KB
479,16,3.8,128,64,8,256,8,4,4,4,12,128,96,16,64,MultiperspectivePerceptron64KB
480,4,2.8,16,16,1,512,4,2,2,4,2,32,64,64,32,TAGE
481,1,1.0,32,16,4,2048,4,4,4,12,2,256,16,8,8,TAGE
482,1,3.0,32,128,2,128,16,2,8,8,12,128,32,16,8,TAGE
483,8,3.0,32,32,4,1024,8,4,12,8,8,64,16,64,64,TournamentBP
484,8,2.8,32,128,2,2048,16,8,8,12,4,256,32,64,8,LocalBP
485,2,4.0,16,128,4,256,16,12,8,4,8,32,128,64,32,TAGE_SC_L_64KB
486,1,3.8,128,32,4,256,8,2,2,8,8,64,64,8,64,MultiperspectivePerceptron64KB
487,8,2.0,64,16,8,512,4,2,8,12,2,128,96,16,16,BiModeBP
488,16,3.4,32,16,4,1024,2,4,2,12,4,128,32,64,32,TAGE
489,8,4.0,32,16,4,256,2,12,4,12,12,192,64,16,32,LocalBP
490,4,1.6,64,64,2,512,16,2,12,4,12,192,96,64,64,LocalBP
491,16,3.6,64,32,8,2048,4,4,12,4,4,64,128,64,16,BiModeBP
492,16,3.8,16,16,4,1024,16,12,12,8,8,32,32,8,64,BiModeBP
493,4,1.8,16,32,2,1024,8,4,4,12,4,128,128,8,32,BiModeBP
494,16,2.8,128,32,8,128,8,2,4,2,12,128,128,8,64,BiModeBP
495,16,2.8,64,64,4,128,16,8,8,12,8,192,16,32,16,TAGE
496,2,2.4,16,128,4,512,16,2,2,2,12,32,96,64,16,BiModeBP
497,4,1.6,32,128,2,256,4,2,12,12,8,256,128,8,32,TournamentBP
498,1,4.0,64,128,8,128,2,12,12,8,8,32,32,16,64,TAGE
499,4,1.4,16,64,1,512,4,8,4,8,12,64,32,16,64,TAGE_SC_L_64KB
500,4,2.4,16,32,8,2048,8,12,2,4,8,32,16,32,32,LocalBP
501,32,4.0,32,128,4,128,8,8,8,8,8,256,128,64,16,BiModeBP
502,16,2.8,16,16,4,512,4,4,12,8,8,256,96,16,8,BiModeBP
503,4,1.2,16,16,4,512,4,4,8,4,8,256,16,64,64,MultiperspectivePerceptron64KB
504,16,1.6,32,16,2,128,8,2,4,8,12,64,96,32,16,TAGE
505,4,3.6,16,16,2,1024,16,4,8,12,12,192,32,8,8,BiModeBP
506,16,2.6,128,64,8,128,16,4,2,8,8,128,32,16,16,TournamentBP
507,2,2.6,32,64,4,1024,4,2,4,8,2,128,16,32,8,MultiperspectivePerceptron64KB
508,16,1.8,64,128,2,2048,4,8,8,8,8,256,128,64,32,TAGE
509,4,1.8,16,16,4,2048,8,2,2,12,12,128,128,16,16,TAGE
510,1,1.6,64,64,2,512,2,12,2,8,8,64,64,64,32,MultiperspectivePerceptron64KB
511,32,2.0,128,32,2,128,4,8,4,2,12,256,128,64,16,BiModeBP
512,32,2.2,32,32,8,1024,4,12,8,8,8,64,32,16,64,LocalBP
513,2,2.4,32,16,4,256,4,2,2,12,8,32,128,16,32,TAGE_SC_L_64KB
514,4,1.0,16,32,2,1024,2,12,2,4,2,192,128,64,8,TournamentBP
515,2,1.4,32,64,4,512,16,12,12,12,12,32,16,8,32,TAGE_SC_L_64KB
516,4,2.4,128,128,1,512,4,12,2,2,4,192,128,16,64,LocalBP
517,2,2.8,128,64,4,512,8,4,12,12,8,64,128,16,16,BiModeBP
518,4,1.2,64,32,4,2048,8,12,2,4,2,256,64,64,16,TAGE_SC_L_64KB
519,8,2.8,16,64,1,128,16,12,8,4,12,256,32,32,16,MultiperspectivePerceptron64KB
520,32,1.2,32,128,4,128,8,12,8,8,2,64,32,16,8,TAGE_SC_L_64KB
521,4,2.0,32,32,4,512,2,12,2,12,2,32,32,16,8,MultiperspectivePerceptron64KB
522,32,2.2,32,16,1,1024,4,8,2,2,2,64,16,32,8,LocalBP
523,16,1.0,32,64,8,128,8,12,12,4,8,256,96,32,16,LocalBP
524,4,3.8,16,128,8,2048,2,12,8,8,8,128,64,8,32,BiModeBP
525,8,3.6,128,16,8,256,2,4,8,12,4,64,128,16,64,LocalBP
526,8,1.2,16,32,1,128,2,12,12,2,2,192,64,8,8,TournamentBP
527,1,2.8,64,16,1,256,4,8,8,2,8,32,32,64,32,TAGE_SC_L_64KB
528,1,1.0,64,16,2,512,8,4,8,8,8,128,96,32,16,TournamentBP
529,8,1.6,16,128,4,1024,4,2,2,4,12,192,32,64,16,TournamentBP
530,8,2.4,64,16,2,256,16,12,2,8,8,128,16,16,8,TAGE
531,2,1.4,32,128,4,2048,16,8,12,12,2,32,32,16,16,BiModeBP
532,1,4.0,128,128,4,256,2,2,2,12,8,256,16,16,8,BiModeBP
533,16,3.4,16,32,4,256,8,12,2,2,4,256,16,64,16,TAGE_SC_L_64KB
534,2,3.0,32,64,2,1024,16,8,12,4,4,64,32,64,32,TournamentBP
535,4,1.2,16,128,2,2048,2,8,8,8,8,192,128,32,32,TournamentBP
536,2,2.0,64,32,1,2048,4,4,2,8,8,64,64,32,32,TAGE_SC_L_64KB
537,32,1.6,16,16,1,512,16,4,12,12,4,64,16,16,8,TournamentBP
538,8,2.0,64,64,1,128,2,2,2,8,12,32,32,64,32,LocalBP
539,8,2.4,64,64,1,2048,2,4,8,8,4,32,32,16,32,MultiperspectivePerceptron64KB
540,2,1.2,64,16,8,512,4,2,4,12,2,256,96,16,64,LocalBP
541,4,1.2,16,32,2,512,2,8,4,4,4,64,16,8,32,MultiperspectivePerceptron64KB
542,32,2.2,64,32,2,2048,2,8,8,8,4,32,96,32,8,LocalBP
543,4,3.8,32,128,8,256,8,8,8,12,4,32,64,16,16,BiModeBP
544,32,2.6,128,64,1,2048,4,4,12,2,12,64,64,32,64,MultiperspectivePerceptron64KB
545,1,3.0,32,16,8,128,2,4,4,12,12,32,128,32,32,TAGE
546,1,1.4,32,32,1,1024,4,12,4,8,12,256,64,8,64,BiModeBP
547,1,3.2,128,64,4,512,2,12,2,8,4,128,32,32,16,TAGE
548,4,2.6,64,16,4,256,2,4,8,2,12,192,16,64,32,TournamentBP
549,8,4.0,64,32,1,512,4,4,8,12,2,32,64,8,64,MultiperspectivePerceptron64KB
550,32,3.8,16,64,8,2048,4,4,2,2,2,32,32,16,32,TAGE
551,2,3.6,128,16,4,128,4,12,2,8,2,64,96,16,8,LocalBP
552,1,2.2,16,128,1,256,8,12,2,2,12,32,96,8,8,TournamentBP
553,8,3.0,128,32,1,2048,16,2,12,2,12,64,32,8,32,TAGE_SC_L_64KB
554,1,1.0,128,32,4,128,16,2,12,4,8,32,32,64,32,LocalBP
555,4,2.8,16,16,2,512,16,8,4,4,12,64,16,64,8,TAGE_SC_L_64KB
556,4,1.4,64,32,2,512,4,4,4,8,4,192,128,32,64,TAGE
557,8,3.4,64,128,2,256,2,8,4,8,8,128,32,64,32,TournamentBP
558,32,3.8,128,128,2,128,8,12,4,2,12,256,32,64,64,TournamentBP
559,1,2.6,32,128,1,2048,2,12,8,12,8,32,32,8,64,BiModeBP
560,32,1.2,128,128,8,512,2,12,2,8,4,32,16,64,8,TournamentBP
561,8,3.2,128,32,2,128,2,8,4,2,12,64,64,32,32,BiModeBP
562,8,3.8,32,128,8,128,4,12,8,2,12,32,128,16,32,TournamentBP
563,2,1.4,64,64,1,128,4,4,12,8,8,128,96,32,64,LocalBP
564,16,3.2,16,32,1,512,2,4,12,2,8,32,128,16,8,MultiperspectivePerceptron64KB
565,1,2.0,16,64,4,512,2,4,2,4,4,128,16,64,32,TournamentBP
566,32,3.4,64,16,4,2048,8,12,4,2,2,256,16,32,8,LocalBP
567,2,3.6,16,32,4,1024,4,12,2,4,8,64,64,32,8,TournamentBP
568,16,3.8,16,128,4,128,8,4,8,4,8,128,32,64,16,TAGE
569,2,1.0,32,16,4,256,16,12,8,8,2,192,16,64,16,TAGE
570,8,1.0,128,128,8,256,16,2,4,8,4,64,16,8,64,TAGE_SC_L_64KB
571,1,2.8,64,16,2,2048,8,12,2,2,2,64,128,8,64,LocalBP
572,32,2.4,16,128,2,1024,2,12,2,8,2,64,128,8,16,BiModeBP
573,4,1.8,64,128,1,2048,16,8,2,8,8,128,96,32,64,MultiperspectivePerceptron64KB
574,2,1.0,128,32,8,256,4,2,2,12,2,256,128,64,64,TournamentBP
575,1,1.4,16,16,1,2048,8,4,12,12,2,128,128,64,64,TournamentBP
576,4,1.6,128,128,2,128,8,8,2,4,4,32,96,32,64,TAGE_SC_L_64KB
577,2,3.4,32,16,2,512,16,2,8,4,8,64,32,16,16,TournamentBP
578,1,3.0,128,32,8,512,8,4,12,8,2,32,64,16,16,TournamentBP
579,4,2.2,32,64,4,512,16,12,12,4,8,192,64,16,64,TAGE_SC_L_64KB
580,4,3.2,64,128,8,512,8,2,8,2,12,128,32,64,64,TAGE
581,32,3.4,16,128,1,256,8,2,8,4,4,128,64,32,8,MultiperspectivePerceptron64KB
582,1,4.0,16,16,2,128,16,2,12,12,12,256,16,8,16,MultiperspectivePerceptron64KB
583,32,2.2,16,16,1,256,4,12,12,12,2,64,64,32,8,BiModeBP
584,16,3.8,32,16,4,1024,16,12,12,8,8,64,128,8,64,TAGE
585,4,2.6,32,128,8,128,4,8,8,12,2,192,32,16,64,LocalBP
586,2,3.6,32,64,8,512,8,12,12,12,8,192,64,16,32,MultiperspectivePerceptron64KB
587,2,1.2,128,64,2,2048,2,2,2,12,8,256,96,64,8,LocalBP
588,8,2.8,32,64,4,512,2,2,4,4,2,256,16,8,64,TournamentBP
589,1,3.2,32,32,4,256,2,2,12,12,2,256,32,32,16,TAGE_SC_L_64KB
590,4,1.0,16,32,2,2048,2,2,8,4,4,128,64,64,8,MultiperspectivePerceptron64KB
591,1,3.8,64,32,2,256,8,8,2,12,12,32,32,16,16,LocalBP
592,8,2.2,32,16,1,1024,4,2,2,8,2,64,16,32,8,MultiperspectivePerceptron64KB
593,16,2.4,128,64,2,1024,4,2,8,2,12,192,64,8,16,TAGE
594,2,1.0,32,32,2,128,16,8,4,12,4,32,32,32,64,MultiperspectivePerceptron64KB
595,16,2.0,32,16,2,1024,2,8,12,2,12,64,32,16,8,TAGE_SC_L_64KB
596,2,2.4,128,128,8,2048,4,4,4,4,12,192,64,32,16,TournamentBP
597,1,2.2,128,64,8,1024,8,4,8,2,4,64,128,64,32,LocalBP
598,16,3.8,16,16,8,1024,4,4,4,12,4,256,96,8,64,MultiperspectivePerceptron64KB
599,8,1.6,32,32,1,2048,4,12,4,2,4,128,96,32,16,LocalBP
600,8,4.0,16,16,1,128,16,2,12,8,8,192,128,64,64,TournamentBP
601,32,4.0,32,16,2,256,2,4,12,12,4,64,64,32,16,LocalBP
602,4,2.0,16,128,2,256,4,4,4,2,2,128,128,32,64,TAGE_SC_L_64KB
603,8,2.8,16,16,4,2048,2,12,4,2,4,128,32,64,64,TAGE
604,16,1.8,32,16,8,512,4,8,4,4,8,32,96,16,64,MultiperspectivePerceptron64KB
605,8,2.0,128,16,8,1024,4,4,4,4,2,192,16,8,64,MultiperspectivePerceptron64KB
606,4,1.6,64,16,2,2048,4,2,2,12,2,64,96,32,32,TournamentBP
607,32,3.0,16,128,2,128,2,12,4,8,12,256,128,32,16,TAGE
608,8,3.8,128,128,4,256,16,2,4,12,12,64,128,32,64,LocalBP
609,1,3.8,128,128,4,1024,16,12,4,8,12,64,16,16,64,TournamentBP
610,32,3.6,64,128,2,128,4,12,2,8,2,128,128,16,32,TAGE_SC_L_64KB
611,16,3.4,32,128,4,128,8,12,8,8,8,32,64,64,64,MultiperspectivePerceptron64KB
612,1,3.2,64,16,8,2048,16,4,4,4,4,192,64,16,32,TournamentBP
613,16,1.6,64,64,4,1024,16,4,8,4,4,32,64,64,64,TAGE
614,2,1.4,64,64,1,2048,8,2,8,12,8,32,128,64,8,TournamentBP
615,32,2.4,16,32,4,1024,16,4,8,2,8,32,96,8,64,MultiperspectivePerceptron64KB
616,2,4.0,64,16,8,1024,8,4,2,4,4,64,64,8,16,LocalBP
617,32,3.4,32,32,8,512,16,2,8,4,4,192,96,16,32,BiModeBP
618,4,3.4,32,64,1,128,16,2,12,4,2,32,32,64,8,TAGE_SC_L_64KB
619,8,1.4,16,16,8,128,16,12,4,4,2,32,32,64,32,TournamentBP
620,4,3.0,128,128,4,256,16,2,4,8,2,192,16,64,16,MultiperspectivePerceptron64KB
621,4,3.6,16,32,8,1024,16,12,4,8,12,192,16,8,64,LocalBP
622,16,1.4,32,32,8,1024,2,4,2,12,12,192,64,8,8,MultiperspectivePerceptron64KB
623,2,2.2,32,32,1,128,4,8,12,2,2,128,64,32,8,TAGE_SC_L_64KB
624,2,2.6,64,64,1,1024,4,4,2,8,12,32,64,8,64,TAGE
625,1,1.2,16,16,8,512,16,4,4,12,4,64,16,64,64,TAGE
626,4,1.8,16,32,4,128,8,12,2,4,4,256,96,8,8,MultiperspectivePerceptron64KB
627,4,2.0,16,64,4,1024,16,8,8,4,2,192,96,64,8,BiModeBP
628,32,1.4,16,32,4,256,16,2,4,2,2,128,128,32,32,LocalBP
629,1,2.2,64,64,4,256,4,2,2,2,12,128,128,64,16,TAGE
630,1,3.0,128,128,8,128,16,8,2,12,12,64,96,16,32,TAGE
631,16,2.0,16,16,1,128,4,8,2,2,4,32,16,32,16,MultiperspectivePerceptron64KB
632,2,2.0,32,16,2,1024,4,12,12,4,8,256,64,32,32,BiModeBP
633,32,1.6,16,128,2,1024,2,2,4,4,4,64,128,16,16,BiModeBP
634,8,2.6,16,128,2,256,2,12,4,8,8,128,64,16,8,LocalBP
635,2,3.8,64,32,1,128,16,8,8,4,12,64,128,16,64,BiModeBP
