exp_id,num_cores,cpu_clock_GHz,l1i_kb,l1d_kb,l1_assoc,l2_kb,l2_assoc,fetchWidth,decodeWidth,issueWidth,commitWidth,numROBEntries,numIQEntries,LQEntries,SQEntries,branch_predictor
1267,16,2.0,32,128,2,128,4,8,12,8,2,192,96,32,32,LocalBP
1268,32,3.2,16,32,8,512,2,2,2,4,4,192,128,8,64,MultiperspectivePerceptron64KB
1269,32,3.0,16,128,8,1024,8,4,4,4,4,32,16,64,8,BiModeBP
1270,1,1.4,16,16,4,128,4,8,12,2,12,128,64,8,16,TournamentBP
1271,8,4.0,16,64,4,512,4,2,8,8,4,64,64,64,8,LocalBP
1272,8,4.0,32,32,2,256,16,2,2,2,12,64,128,16,8,LocalBP
1273,4,2.0,16,64,4,1024,16,2,8,8,2,32,96,32,64,TAGE
1274,8,3.4,16,64,8,2048,8,2,12,12,8,192,128,8,8,MultiperspectivePerceptron64KB
1275,8,1.4,64,64,8,128,2,2,12,4,12,64,128,32,64,TAGE_SC_L_64KB
1276,8,1.4,128,64,2,128,4,4,12,4,2,128,16,16,8,MultiperspectivePerceptron64KB
1277,2,1.6,32,128,1,1024,4,12,12,2,8,192,64,64,8,TAGE
1278,32,1.4,16,64,4,1024,2,12,8,12,8,64,32,32,16,MultiperspectivePerceptron64KB
1279,1,2.8,64,64,4,256,4,2,12,8,4,128,128,16,8,MultiperspectivePerceptron64KB
1280,4,1.4,64,64,8,2048,4,4,2,8,8,64,32,32,8,MultiperspectivePerceptron64KB
1281,4,2.0,128,32,2,1024,16,12,12,2,2,128,128,8,32,BiModeBP
1282,16,3.6,128,32,4,1024,2,2,2,8,8,256,16,16,32,TAGE
1283,2,3.6,16,64,8,256,16,4,12,12,8,64,128,16,32,TAGE_SC_L_64KB
1284,32,2.0,64,16,2,512,8,2,8,12,4,256,64,8,16,BiModeBP
1285,32,3.2,128,64,8,256,8,12,8,2,2,192,64,8,8,TAGE_SC_L_64KB
1286,1,2.8,64,32,2,256,8,2,12,2,2,256,96,32,64,BiModeBP
1287,8,3.6,32,64,8,2048,16,8,12,2,2,32,32,32,32,TAGE_SC_L_64KB
1288,32,2.6,128,64,2,512,8,4,4,4,8,32,16,8,32,TournamentBP
1289,1,2.0,128,64,4,512,16,4,4,4,4,192,96,8,64,TAGE_SC_L_64KB
1290,4,3.4,64,16,1,1024,8,8,4,8,12,192,16,32,64,BiModeBP
1291,1,1.2,16,16,4,2048,4,4,12,2,4,64,64,64,16,BiModeBP
1292,1,1.6,64,16,4,1024,16,2,4,4,8,128,16,8,16,TAGE_SC_L_64KB
1293,1,3.8,64,16,1,512,2,4,8,4,2,32,128,8,16,LocalBP
1294,2,1.8,32,128,8,256,4,2,2,8,2,64,32,16,16,MultiperspectivePerceptron64KB
1295,2,2.2,64,64,2,128,4,8,12,12,4,192,96,16,8,TAGE
1296,32,1.0,64,16,4,256,8,12,12,8,12,192,32,64,64,BiModeBP
1297,8,2.8,128,64,2,256,16,2,8,12,2,256,64,8,8,TAGE_SC_L_64KB
1298,16,2.6,32,128,2,2048,2,12,12,8,4,256,16,64,64,LocalBP
1299,1,2.4,128,16,4,2048,2,4,4,2,4,64,64,64,8,BiModeBP
1300,1,3.4,64,16,1,1024,4,4,12,4,12,64,64,16,16,TAGE
1301,1,2.8,16,16,8,256,4,8,2,2,4,192,128,16,16,TournamentBP
1302,1,1.6,128,128,1,256,2,2,8,4,8,192,128,8,16,TournamentBP
1303,8,1.0,64,128,2,2048,16,2,8,8,8,256,16,32,16,BiModeBP
1304,1,1.8,128,16,1,512,4,8,2,4,8,256,16,16,64,TournamentBP
1305,2,2.0,128,64,1,1024,4,4,8,4,8,32,64,64,64,TAGE_SC_L_64KB
1306,16,3.4,16,64,8,1024,16,4,8,8,2,256,96,64,16,BiModeBP
1307,8,3.6,128,32,4,128,4,12,2,12,4,64,16,16,64,TournamentBP
1308,1,1.6,32,32,1,256,16,4,12,4,8,128,96,16,64,MultiperspectivePerceptron64KB
1309,32,4.0,64,16,4,512,16,8,12,2,8,192,64,32,8,TournamentBP
1310,32,3.2,32,16,1,128,16,2,2,12,4,192,64,16,8,TAGE
1311,8,1.0,64,16,2,2048,4,4,12,8,4,256,128,32,32,LocalBP
1312,8,1.6,16,64,4,512,4,12,12,4,2,192,64,64,64,TAGE
1313,8,2.2,32,32,8,128,2,2,4,12,2,256,64,64,8,LocalBP
1314,32,3.6,32,16,1,1024,2,12,12,8,2,128,16,32,16,TournamentBP
1315,8,3.6,128,64,2,1024,8,2,12,8,4,128,96,8,8,TAGE_SC_L_64KB
1316,2,1.6,32,16,8,512,8,12,2,2,12,256,16,16,16,TAGE_SC_L_64KB
1317,8,3.0,16,64,8,512,2,2,12,4,2,256,128,16,32,TAGE_SC_L_64KB
1318,4,1.4,64,32,1,512,8,2,2,8,8,128,64,64,8,LocalBP
1319,1,2.2,16,32,8,1024,2,12,12,12,12,32,16,16,8,TournamentBP
1320,4,2.4,32,64,1,512,2,12,8,12,2,128,64,64,8,TAGE_SC_L_64KB
1321,16,2.4,64,64,1,2048,16,8,2,2,8,128,96,64,64,MultiperspectivePerceptron64KB
1322,1,1.6,128,64,2,512,8,4,8,2,8,192,64,64,16,TAGE
1323,8,1.0,64,16,1,256,4,2,2,4,8,32,96,16,16,BiModeBP
1324,32,1.6,64,16,2,256,4,2,4,12,2,32,16,64,32,BiModeBP
1325,2,3.6,64,32,8,1024,4,4,2,2,4,32,96,16,16,TAGE_SC_L_64KB
1326,16,1.8,64,128,2,1024,16,2,8,8,8,64,128,64,32,BiModeBP
1327,4,1.0,64,16,1,128,16,4,4,2,8,256,32,32,8,MultiperspectivePerceptron64KB
1328,8,3.4,128,16,8,512,16,2,2,2,12,128,128,16,16,TournamentBP
1329,32,1.8,32,64,2,128,8,12,12,2,2,32,96,32,32,MultiperspectivePerceptron64KB
1330,4,2.0,16,128,4,1024,8,12,2,8,4,32,16,8,32,TAGE_SC_L_64KB
1331,32,1.4,128,64,2,256,8,4,4,4,8,256,64,64,8,TAGE
1332,4,1.8,128,64,1,256,4,12,8,2,12,256,128,8,64,TournamentBP
1333,2,2.8,16,128,4,256,4,12,8,12,4,128,16,8,16,BiModeBP
1334,2,1.0,128,32,8,2048,8,8,12,4,2,32,96,8,32,TournamentBP
1335,8,2.2,128,64,2,512,8,4,8,2,4,256,96,8,16,TournamentBP
1336,1,1.8,64,16,8,128,2,8,12,12,12,64,16,32,8,TAGE
1337,2,2.8,64,16,2,256,2,12,12,8,2,192,32,32,32,TAGE
1338,2,2.0,128,32,1,256,2,2,8,4,2,32,96,8,8,BiModeBP
1339,4,1.4,128,128,8,256,16,8,12,12,12,64,96,64,64,BiModeBP
1340,8,3.0,16,128,1,256,4,2,12,8,8,32,128,32,64,TournamentBP
1341,2,2.4,128,64,1,256,16,4,2,12,8,256,32,64,8,MultiperspectivePerceptron64KB
1342,2,1.6,32,64,4,2048,8,4,2,4,2,32,32,32,16,TAGE
1343,32,4.0,32,32,2,512,8,2,12,2,12,128,32,32,8,BiModeBP
1344,2,1.0,16,64,8,512,2,12,12,4,8,128,96,64,64,BiModeBP
1345,2,3.4,128,16,8,2048,8,4,4,4,12,64,96,32,32,TAGE_SC_L_64KB
1346,1,3.4,128,128,4,128,2,12,12,12,4,32,16,8,32,BiModeBP
1347,2,1.8,32,32,2,256,2,12,4,4,12,128,128,16,16,TAGE_SC_L_64KB
1348,32,3.4,128,32,1,1024,2,2,4,8,2,256,128,16,32,BiModeBP
1349,8,1.6,64,128,1,512,4,4,12,8,12,192,16,32,8,TAGE_SC_L_64KB
1350,4,3.4,128,32,2,2048,16,8,12,4,2,256,96,32,64,BiModeBP
1351,16,3.4,32,32,1,2048,16,2,4,8,12,64,32,32,32,TAGE
1352,4,1.4,128,64,8,2048,4,4,12,2,12,256,64,32,8,TAGE_SC_L_64KB
1353,1,3.6,16,128,8,2048,2,4,12,8,2,192,96,16,16,TAGE
1354,2,2.6,16,16,8,512,2,12,2,8,8,256,16,8,64,BiModeBP
1355,4,3.8,32,128,8,256,2,2,8,4,2,256,96,16,32,LocalBP
1356,1,1.2,32,16,4,128,16,12,2,2,2,128,32,32,8,TournamentBP
1357,16,3.6,32,64,2,2048,4,2,8,12,2,32,32,16,8,TAGE
1358,2,3.2,32,16,1,2048,8,12,8,8,12,128,64,64,16,TAGE
1359,4,3.6,64,64,4,256,2,8,8,4,8,128,64,64,16,TAGE_SC_L_64KB
1360,8,3.6,16,64,1,256,4,12,4,2,2,192,32,64,64,TournamentBP
1361,16,2.2,64,32,2,128,4,4,12,4,8,32,96,8,8,BiModeBP
1362,32,1.2,32,128,4,2048,2,4,12,2,12,256,96,8,16,TournamentBP
1363,2,3.0,32,64,4,512,2,8,8,4,12,192,64,32,8,TAGE_SC_L_64KB
1364,1,4.0,16,128,2,512,8,2,12,8,4,128,32,8,32,BiModeBP
1365,1,3.8,16,64,2,256,16,4,2,2,8,64,16,32,32,LocalBP
1366,2,1.0,16,64,1,256,8,4,4,2,8,256,32,32,8,BiModeBP
1367,16,3.8,16,64,8,512,2,12,8,8,2,64,128,16,8,MultiperspectivePerceptron64KB
1368,32,1.2,128,16,4,512,4,12,8,8,4,192,96,32,8,MultiperspectivePerceptron64KB
1369,8,3.2,128,16,2,128,4,2,8,12,8,128,96,8,32,BiModeBP
1370,4,2.0,128,16,1,1024,4,4,8,2,8,192,16,16,32,MultiperspectivePerceptron64KB
1371,32,1.8,16,64,2,256,16,12,4,12,2,64,16,8,16,TAGE
1372,8,2.4,64,128,8,128,8,4,8,4,8,64,128,64,8,TAGE
1373,32,1.0,64,32,8,2048,16,2,4,12,8,256,96,64,16,TournamentBP
1374,1,2.6,64,128,2,256,8,4,2,2,12,256,128,16,16,BiModeBP
1375,8,1.2,128,32,1,2048,2,4,2,4,8,256,128,8,32,TournamentBP
1376,2,2.6,128,128,2,128,8,8,8,8,12,128,64,16,32,BiModeBP
1377,1,2.2,16,32,4,256,4,8,12,4,12,32,128,32,16,TournamentBP
1378,2,1.6,64,16,1,512,4,2,8,2,4,32,96,8,16,TAGE_SC_L_64KB
1379,4,1.8,128,64,2,1024,4,12,4,8,12,64,32,16,32,TournamentBP
1380,1,1.6,64,32,4,128,4,8,8,4,12,128,32,16,16,BiModeBP
1381,8,2.4,32,32,1,512,2,8,8,2,2,256,96,32,16,LocalBP
1382,2,2.6,16,32,2,1024,2,4,2,4,12,192,64,64,16,TournamentBP
1383,1,3.4,16,128,4,256,2,4,8,2,2,256,16,16,32,LocalBP
1384,16,4.0,128,16,1,1024,8,2,4,8,12,32,16,64,8,TAGE_SC_L_64KB
1385,32,2.2,32,64,1,256,8,2,4,12,12,128,64,64,64,MultiperspectivePerceptron64KB
1386,1,2.6,16,32,2,256,8,8,12,2,12,192,96,64,8,LocalBP
1387,1,3.8,32,64,2,512,16,4,2,2,12,256,64,64,8,MultiperspectivePerceptron64KB
1388,4,1.0,32,64,4,1024,2,8,12,4,2,32,16,16,8,BiModeBP
1389,2,2.6,32,128,4,256,8,8,12,4,4,256,96,32,64,LocalBP
1390,1,2.4,128,32,4,128,8,8,8,8,2,256,64,16,8,TAGE_SC_L_64KB
1391,8,2.6,64,64,8,512,2,4,2,8,2,192,32,32,16,TAGE_SC_L_64KB
1392,2,2.8,32,128,1,128,2,2,8,2,8,32,16,8,16,BiModeBP
1393,2,4.0,16,64,8,512,4,12,8,8,8,192,16,16,64,TAGE_SC_L_64KB
1394,32,2.4,128,32,2,512,16,12,4,2,12,256,32,16,16,TAGE_SC_L_64KB
1395,2,1.2,16,32,4,1024,4,8,8,4,8,256,96,8,32,BiModeBP
1396,16,2.4,16,16,4,128,8,8,8,2,12,64,128,64,8,LocalBP
1397,1,4.0,128,64,4,512,4,2,4,12,8,32,64,64,16,LocalBP
1398,1,2.8,128,32,4,512,2,2,12,12,8,128,64,64,64,TAGE_SC_L_64KB
1399,2,1.8,16,128,8,1024,2,2,2,4,8,32,96,8,16,BiModeBP
1400,2,1.8,64,64,8,2048,16,4,2,2,4,128,128,16,64,TAGE_SC_L_64KB
1401,1,1.6,16,64,1,2048,8,12,12,4,4,32,96,64,16,TournamentBP
1402,16,3.0,64,32,1,512,16,2,4,12,2,32,64,32,64,TAGE_SC_L_64KB
1403,16,3.4,32,16,4,256,16,4,2,8,12,192,16,16,64,BiModeBP
1404,1,2.2,64,64,4,512,8,4,8,4,2,32,64,32,32,LocalBP
1405,32,3.0,32,32,1,2048,4,2,8,2,12,64,16,32,16,TAGE
1406,32,4.0,16,128,1,1024,2,8,4,12,8,256,96,16,64,TAGE
1407,1,1.2,32,16,4,2048,4,4,2,4,8,256,64,8,32,TournamentBP
1408,8,1.8,128,128,1,1024,4,2,2,4,2,256,128,32,8,TAGE
1409,1,3.0,128,16,2,2048,16,2,2,2,8,128,128,32,16,LocalBP
1410,16,2.6,64,16,1,512,4,4,12,8,2,128,32,8,16,MultiperspectivePerceptron64KB
1411,32,2.6,16,16,8,512,16,12,2,12,12,64,64,16,8,MultiperspectivePerceptron64KB
1412,1,1.8,32,64,1,128,8,12,2,12,8,64,64,16,64,LocalBP
1413,1,1.0,32,128,4,512,8,12,2,8,4,32,32,16,32,MultiperspectivePerceptron64KB
1414,2,2.2,16,16,1,512,8,12,2,12,4,32,32,8,64,TAGE
1415,1,3.2,16,32,1,256,2,8,8,2,2,64,64,8,16,LocalBP
1416,32,1.4,32,16,4,512,2,12,4,4,4,32,64,64,32,TournamentBP
1417,2,4.0,128,128,2,1024,2,12,12,8,8,128,128,64,64,TAGE_SC_L_64KB
1418,4,1.4,32,64,2,512,16,2,4,2,4,256,64,8,16,TournamentBP
1419,16,2.6,64,32,4,256,2,8,8,2,8,64,32,32,64,TournamentBP
1420,1,2.6,32,128,8,128,4,8,2,12,4,64,96,32,64,TournamentBP
1421,4,3.6,16,32,1,128,16,2,4,8,12,192,32,32,64,TAGE
1422,1,1.4,16,16,4,256,16,4,2,12,8,64,128,16,32,LocalBP
1423,8,3.8,128,128,2,128,16,8,4,4,2,128,96,32,8,TournamentBP
1424,2,1.4,16,16,1,512,8,2,12,8,2,32,32,8,16,TAGE
1425,8,1.6,16,32,2,1024,2,8,8,2,12,128,16,16,16,BiModeBP
1426,32,2.0,32,128,2,2048,16,8,4,12,2,128,16,8,64,TAGE_SC_L_64KB
1427,2,1.8,128,64,2,1024,8,8,4,2,12,128,96,8,32,MultiperspectivePerceptron64KB
1428,32,1.8,16,32,8,2048,2,2,12,4,12,64,32,32,64,TAGE
1429,16,1.4,32,32,4,128,16,8,2,8,8,192,16,32,16,TAGE
1430,16,3.8,32,128,2,2048,8,4,2,12,4,256,32,64,16,TAGE_SC_L_64KB
1431,8,3.4,128,16,2,2048,4,12,8,4,2,128,32,64,8,MultiperspectivePerceptron64KB
1432,8,4.0,128,16,8,256,2,2,8,2,2,64,128,16,8,TournamentBP
1433,2,2.2,128,64,8,1024,2,2,4,4,4,256,96,32,8,BiModeBP
1434,1,1.8,64,64,2,512,8,4,8,4,2,256,64,32,32,TAGE
1435,8,2.0,64,32,2,2048,8,4,2,8,2,128,64,64,32,TAGE
1436,32,2.6,128,128,1,256,4,12,8,2,12,256,96,64,16,LocalBP
1437,1,4.0,128,64,2,1024,16,4,4,2,12,128,64,8,64,TournamentBP
1438,1,3.0,32,16,4,128,8,4,2,4,12,192,96,32,8,TAGE_SC_L_64KB
1439,1,3.0,128,32,1,128,8,8,12,8,4,64,128,64,32,TAGE_SC_L_64KB
1440,16,2.8,16,16,2,2048,2,2,4,12,4,256,16,32,8,TAGE_SC_L_64KB
1441,2,3.0,32,32,4,512,2,2,2,2,8,128,16,16,64,MultiperspectivePerceptron64KB
1442,16,3.8,16,64,4,1024,16,2,2,2,8,256,16,32,32,TournamentBP
1443,16,1.0,16,128,1,128,4,12,8,8,2,256,32,8,16,BiModeBP
1444,16,3.0,128,16,8,128,2,4,2,12,2,32,16,8,16,TournamentBP
1445,8,3.8,16,64,8,256,4,12,2,4,8,32,96,8,16,TAGE_SC_L_64KB
1446,4,2.0,16,64,8,512,2,8,4,2,2,32,64,64,64,LocalBP
1447,2,3.2,16,64,2,512,2,2,8,8,12,192,16,64,16,MultiperspectivePerceptron64KB
1448,4,3.2,16,32,1,1024,2,2,8,2,12,256,32,32,16,TournamentBP
1449,1,2.0,16,32,1,2048,4,4,12,2,8,128,64,64,8,TournamentBP
1450,16,3.6,64,128,8,1024,16,12,12,4,2,192,32,16,32,MultiperspectivePerceptron64KB
1451,4,3.2,16,32,8,1024,2,8,12,12,4,64,32,16,64,LocalBP
1452,8,3.4,16,16,2,256,16,4,12,2,8,32,16,16,64,MultiperspectivePerceptron64KB
1453,1,3.2,64,32,8,512,8,4,4,8,8,32,16,64,64,TAGE_SC_L_64KB
1454,1,1.2,64,16,8,128,2,8,8,2,12,192,128,32,32,TournamentBP
1455,2,1.2,16,32,1,128,4,8,4,4,4,32,96,8,64,TournamentBP
1456,1,3.4,64,32,1,1024,16,8,12,2,12,32,64,64,64,MultiperspectivePerceptron64KB
1457,1,1.6,128,16,4,256,8,2,4,12,12,192,16,32,32,TAGE
1458,16,1.2,32,128,2,128,16,8,4,12,12,192,96,64,8,BiModeBP
1459,4,1.4,128,64,4,2048,16,12,4,4,8,192,16,64,8,MultiperspectivePerceptron64KB
1460,16,2.6,32,128,4,128,2,12,12,4,12,32,96,64,64,MultiperspectivePerceptron64KB
1461,1,2.0,32,64,1,128,4,12,12,2,8,192,32,8,16,MultiperspectivePerceptron64KB
1462,2,1.6,128,128,2,1024,4,2,4,8,4,256,64,64,8,MultiperspectivePerceptron64KB
1463,32,3.2,64,64,2,2048,16,2,8,2,2,32,16,32,8,LocalBP
1464,8,3.4,128,16,1,2048,8,8,2,4,8,32,96,16,8,TAGE
1465,16,2.0,16,64,1,128,4,8,8,12,4,128,64,32,32,TAGE_SC_L_64KB
1466,1,4.0,16,64,8,128,4,4,4,2,4,256,96,32,8,TournamentBP
1467,1,1.6,128,16,1,2048,2,2,4,8,4,64,128,64,8,MultiperspectivePerceptron64KB
1468,8,3.6,16,64,1,1024,16,12,12,2,2,256,96,8,64,TAGE_SC_L_64KB
1469,16,1.0,64,16,2,2048,16,12,2,2,2,64,32,64,8,LocalBP
1470,8,2.0,16,32,8,128,2,12,8,4,8,128,128,64,64,LocalBP
1471,4,1.0,64,128,2,1024,8,8,2,8,12,128,128,32,8,MultiperspectivePerceptron64KB
1472,8,2.8,128,32,1,1024,2,2,12,8,2,64,64,64,16,BiModeBP
1473,4,3.4,128,32,8,256,2,4,8,8,2,128,32,16,32,MultiperspectivePerceptron64KB
1474,32,2.2,32,128,2,512,16,8,12,8,8,256,16,32,64,TournamentBP
1475,32,2.6,128,16,1,128,8,2,8,4,2,192,16,8,8,BiModeBP
1476,8,1.6,64,32,8,256,16,4,8,12,2,128,96,32,16,TournamentBP
1477,2,1.6,128,16,2,512,16,8,8,8,4,256,64,32,16,TournamentBP
1478,32,2.4,128,16,2,256,4,8,2,8,4,192,32,16,8,BiModeBP
1479,32,2.2,64,128,2,1024,8,8,2,2,12,192,128,32,8,LocalBP
1480,8,3.4,32,32,8,2048,16,12,8,8,2,192,16,64,32,MultiperspectivePerceptron64KB
1481,4,1.8,32,128,8,2048,4,2,12,2,4,128,32,8,8,TAGE_SC_L_64KB
1482,8,3.0,64,16,1,2048,16,4,4,8,8,64,32,32,64,TournamentBP
1483,2,3.0,16,32,4,2048,8,4,4,8,4,64,16,8,64,LocalBP
1484,16,3.0,128,128,1,1024,16,12,8,8,4,32,64,64,16,TAGE_SC_L_64KB
1485,4,4.0,16,32,8,512,16,8,4,4,12,128,96,8,32,MultiperspectivePerceptron64KB
1486,1,1.6,128,32,4,2048,16,8,4,12,2,32,64,64,32,TAGE
1487,8,1.4,64,32,4,128,4,8,8,8,2,32,64,32,16,BiModeBP
1488,16,1.4,64,128,8,128,4,2,12,2,2,64,16,32,64,TournamentBP
1489,32,1.4,16,32,8,256,8,12,2,4,8,32,64,8,64,LocalBP
1490,4,2.8,128,32,1,512,8,12,12,8,12,128,16,64,16,BiModeBP
1491,4,1.8,64,16,1,256,8,12,4,2,12,64,64,8,32,TournamentBP
1492,32,1.8,128,64,1,256,2,8,12,8,8,64,64,8,64,MultiperspectivePerceptron64KB
1493,32,3.4,32,16,4,2048,8,4,12,4,2,192,32,64,16,TAGE
1494,4,3.4,64,128,8,1024,16,8,2,4,4,64,64,64,32,TAGE_SC_L_64KB
1495,32,2.0,64,16,2,1024,8,12,12,12,4,32,32,8,16,BiModeBP
1496,4,1.4,32,16,2,512,4,12,12,2,2,192,32,16,16,MultiperspectivePerceptron64KB
1497,1,1.8,64,64,4,1024,4,4,8,12,8,128,16,32,64,LocalBP
1498,32,1.4,64,16,1,256,16,2,12,4,4,192,32,16,64,TournamentBP
1499,8,3.0,128,16,4,256,16,8,4,12,12,192,16,32,32,TournamentBP
1500,32,4.0,16,16,8,2048,16,8,2,4,4,128,96,16,8,LocalBP
1501,8,1.4,128,32,8,2048,16,12,2,12,8,256,96,16,16,TAGE_SC_L_64KB
1502,32,4.0,64,16,4,256,4,2,4,8,4,192,128,64,8,BiModeBP
1503,4,1.6,32,64,1,256,4,4,4,8,4,128,16,32,64,MultiperspectivePerceptron64KB
1504,1,2.4,64,128,2,1024,4,8,12,12,8,192,128,16,8,TAGE_SC_L_64KB
1505,8,3.6,64,64,1,2048,8,2,2,4,4,256,96,16,16,TAGE_SC_L_64KB
1506,4,1.0,64,32,1,1024,4,12,2,12,4,32,32,64,8,TAGE
1507,8,4.0,16,64,4,512,4,2,4,12,2,192,64,32,64,TournamentBP
1508,16,1.0,128,32,1,2048,4,4,8,12,4,192,128,8,32,BiModeBP
1509,8,1.2,128,128,1,512,8,12,12,2,8,64,16,8,16,TAGE_SC_L_64KB
1510,4,2.4,128,16,8,1024,4,4,12,8,12,32,96,64,64,TAGE_SC_L_64KB
1511,8,2.8,64,128,4,256,2,8,4,8,12,32,96,16,64,LocalBP
1512,32,1.8,64,32,1,256,2,8,8,12,2,256,96,8,64,TAGE_SC_L_64KB
1513,1,4.0,64,64,2,128,8,12,8,12,12,64,16,8,16,BiModeBP
1514,16,4.0,32,32,1,1024,2,8,8,12,4,256,64,16,64,TAGE_SC_L_64KB
1515,1,3.2,16,32,8,1024,8,2,12,4,8,64,32,8,16,TournamentBP
1516,8,3.6,128,128,8,1024,8,2,12,12,2,256,32,64,8,TAGE
1517,2,1.4,16,16,1,128,8,4,8,2,4,256,96,64,16,TAGE
1518,16,2.8,16,16,4,512,4,8,2,12,2,192,64,64,64,MultiperspectivePerceptron64KB
1519,2,2.6,16,16,1,256,8,2,2,2,2,192,32,8,64,MultiperspectivePerceptron64KB
1520,16,3.6,32,64,2,256,8,2,2,8,8,192,64,8,16,TAGE_SC_L_64KB
1521,32,3.4,16,32,8,128,4,12,4,2,8,32,32,8,32,TournamentBP
1522,16,4.0,64,64,2,128,8,4,12,4,2,32,16,64,8,TournamentBP
1523,8,1.4,128,16,8,512,8,12,12,8,8,64,16,32,16,TAGE
1524,2,1.6,32,64,1,512,2,4,8,2,4,256,64,16,32,BiModeBP
1525,16,3.2,32,16,1,128,2,8,12,2,12,64,96,16,32,LocalBP
1526,4,3.4,128,64,2,256,4,12,2,12,12,256,96,32,8,TAGE_SC_L_64KB
1527,2,1.0,16,32,8,512,16,4,12,2,8,32,128,16,8,TAGE_SC_L_64KB
1528,4,3.6,128,16,8,512,4,4,2,12,8,256,64,8,8,MultiperspectivePerceptron64KB
1529,32,1.8,32,64,1,128,16,2,2,12,12,256,128,32,32,LocalBP
1530,32,3.2,64,16,8,2048,2,4,4,8,2,128,96,16,8,LocalBP
1531,2,4.0,128,32,2,128,8,8,4,4,8,256,64,8,32,MultiperspectivePerceptron64KB
1532,4,2.0,128,16,2,128,16,2,12,4,2,64,64,32,16,TAGE
1533,8,1.2,16,16,8,128,4,4,4,2,2,32,96,8,16,TournamentBP
1534,4,2.8,16,16,8,2048,8,8,12,8,12,128,32,32,16,TAGE
1535,4,2.0,32,128,2,128,2,12,2,12,2,64,16,16,32,MultiperspectivePerceptron64KB
1536,8,2.6,64,16,4,128,16,8,8,12,4,64,64,32,8,BiModeBP
1537,4,3.2,128,64,2,2048,8,8,12,2,12,256,16,64,8,LocalBP
1538,16,2.6,32,64,8,1024,8,4,12,4,2,128,96,16,64,BiModeBP
1539,4,1.0,32,16,8,256,16,2,4,8,4,32,32,64,64,MultiperspectivePerceptron64KB
1540,4,4.0,32,32,8,512,4,12,12,8,8,192,96,32,32,TournamentBP
1541,2,2.8,128,16,1,256,4,4,8,12,8,128,64,64,32,LocalBP
1542,32,2.2,16,128,4,1024,16,4,2,4,4,192,96,16,16,TAGE_SC_L_64KB
1543,1,3.6,64,16,2,1024,8,12,8,2,2,64,128,8,16,LocalBP
1544,16,2.8,32,32,2,128,16,2,8,8,8,64,32,64,8,TAGE_SC_L_64KB
1545,2,1.4,32,16,4,2048,8,4,2,8,2,128,64,8,32,BiModeBP
1546,1,3.2,16,128,1,1024,8,8,8,4,12,32,128,16,16,TournamentBP
1547,2,2.0,64,128,4,2048,2,2,4,8,8,256,128,64,32,TAGE
1548,4,3.0,32,16,8,256,16,2,2,2,4,64,64,8,8,MultiperspectivePerceptron64KB
1549,4,3.0,128,32,2,2048,16,12,12,2,4,192,32,32,8,MultiperspectivePerceptron64KB
1550,8,1.2,64,128,1,256,16,2,12,12,4,192,64,32,32,TournamentBP
1551,8,2.6,16,64,2,128,8,4,12,2,12,64,64,32,8,MultiperspectivePerceptron64KB
1552,32,1.4,16,16,2,256,8,4,12,8,4,64,32,64,8,TAGE
1553,2,1.0,128,32,8,256,4,2,8,4,8,256,128,64,8,LocalBP
1554,8,4.0,64,32,1,256,8,2,8,8,2,192,16,8,64,MultiperspectivePerceptron64KB
1555,2,3.6,128,64,2,1024,16,8,8,8,12,64,16,64,16,TournamentBP
1556,16,4.0,32,16,2,128,4,4,8,2,12,64,64,8,32,TournamentBP
1557,4,2.4,16,128,4,1024,4,12,4,4,2,128,64,16,8,BiModeBP
1558,32,2.4,32,64,8,256,8,12,12,2,4,192,16,32,16,BiModeBP
1559,16,1.8,64,16,4,256,4,8,2,8,4,32,96,8,64,LocalBP
1560,32,3.2,128,64,4,512,2,2,2,2,2,192,64,64,64,TournamentBP
1561,16,1.6,16,64,2,512,16,8,2,2,4,64,96,64,16,TournamentBP
1562,32,3.0,64,64,1,512,4,8,4,2,8,192,96,64,8,MultiperspectivePerceptron64KB
1563,2,2.8,128,16,1,1024,2,8,12,8,2,256,96,16,16,MultiperspectivePerceptron64KB
1564,1,3.2,16,16,8,1024,8,2,4,2,12,64,64,8,64,MultiperspectivePerceptron64KB
1565,4,3.6,16,32,2,1024,16,2,12,8,12,192,96,64,64,LocalBP
1566,16,2.2,128,32,2,1024,2,4,2,12,4,128,16,16,16,BiModeBP
1567,8,3.4,32,32,8,128,8,4,4,2,4,256,32,64,16,TournamentBP
1568,2,3.6,32,32,1,2048,2,4,8,8,12,256,16,64,8,BiModeBP
1569,1,2.6,64,16,1,128,2,4,4,12,2,64,128,64,32,BiModeBP
1570,1,2.8,16,128,1,128,4,4,12,12,12,64,96,64,64,TAGE_SC_L_64KB
1571,16,2.2,32,16,2,128,2,12,2,12,4,256,96,64,16,LocalBP
1572,2,2.8,32,128,1,128,4,4,2,8,8,192,128,32,8,TAGE_SC_L_64KB
1573,1,1.8,64,128,8,2048,16,4,2,12,2,256,16,64,64,MultiperspectivePerceptron64KB
1574,32,2.0,128,32,4,2048,16,2,12,12,12,192,64,32,64,MultiperspectivePerceptron64KB
1575,2,3.0,64,16,2,256,16,12,8,8,8,64,64,64,8,LocalBP
